Customer_ID,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Mix_Score,Spending_Behaviour_Score,Occupation_Stability_Score,Credit_History_Months,Investment_Ratio,Debt_Burden_Ratio,Delay_Score,Age_Risk_Proxy,EMI_Income_Ratio,Savings_Rate,Credit_History_Score,Annual_Income_norm,Monthly_Inhand_Salary_norm,Num_Bank_Accounts_norm,Interest_Rate_norm,risk_score,risk_label,risk_label_encoded
CUS_0x818c,45,10105.995,552.1662500000001,7.0,8.0,16.0,7.0,20.0,19.75,3.21,12.0,2056.61,0.17878470116602285,43.98006780255106,40.52021529120306,248.21634190624587,0.0,0.2694444444444445,0.0,96.5,0.012851795028042942,0.31878996711989843,0.4491525423728814,0.2894736842105263,0.0265500156416665,0.9601749756668134,0.21717171717171718,0.01329439215377632,0.0016689968780956646,0.6363636363636364,0.4545454545454546,-0.6143424003854986,Low,1
CUS_0x8197,31,30661.16,2338.096666666667,4.0,5.0,15.0,3.0,11.0,16.5,11.61,5.0,1346.55,0.4624349870452895,52.38766844121764,118.80062286532848,325.12137536012057,0.5,0.4972222222222223,0.9523809523809526,264.5,0.008328781082746903,0.06859909406794033,0.3107344632768362,0.6578947368421052,0.007468705801843311,0.988796941119262,0.6414141414141415,0.11954968484475176,0.13644883552365836,0.36363636363636365,0.4242424242424243,0.041490426887548955,Medium,2
CUS_0x81ac,23,33494.58,2754.215,8.0,5.0,12.0,3.0,7.0,16.0,17.8,8.0,1257.38,0.5578185994379943,70.03545947168861,146.73915365020616,363.2618003565891,0.5,0.49166666666666664,0.9523809523809526,104.5,0.00882313615003667,0.05860110579511846,0.2598870056497175,0.8684210526315789,0.008476154965662949,0.9872857674057869,0.23737373737373738,0.13419641093118617,0.1678522772819354,0.7272727272727273,0.33333333333333337,-0.19265250795056726,Low,1
CUS_0x81ae,18,61281.60000000001,5208.8,7.0,7.0,11.0,4.0,19.5,12.5,17.63,7.0,1350.4,0.4626595938655216,197.61091004910404,203.50725527109302,387.26183467980286,0.5,0.40277777777777785,0.34523809523809534,103.5,0.005976245031794432,0.03429511611288395,0.3615819209039548,0.9999999999999999,0.012645965162236095,0.9810310521962488,0.2348484848484849,0.27783514811038124,0.35309385621158396,0.6363636363636364,0.3030303030303031,-0.1489994815447936,Low,1
CUS_0x81b,43,68144.8,5738.733333333334,10.0,8.0,19.0,9.0,32.0,21.0,27.3,13.0,3320.25,0.28849637038827014,257.889984367846,152.51699664384492,415.96635232164243,0.0,0.43888888888888894,0.0,112.75,0.003472992620123765,0.07613417375415592,0.5988700564971752,0.3421052631578948,0.014979495145439033,0.9775307572301815,0.2582070707070708,0.3133129136645231,0.39308664008100325,0.9090909090909092,0.5454545454545455,-0.55827737823196,Low,1
CUS_0x81c5,27,55554.69,4649.5575,11.0,9.0,34.0,7.0,36.5,16.0,21.76,14.0,4806.966900000001,0.5946091551665447,228.1167576016796,224.0706027566272,272.76838964169315,0.375,0.5138888888888888,0.23809523809523814,19.5,0.007804008176136864,0.1353999667438571,0.5932203389830508,0.7631578947368419,0.01635401200742347,0.9754689819167202,0.02272727272727273,0.2482311776112451,0.3108891805924614,1.0,1.0,-0.7527914410298586,Very_Low,4
CUS_0x81d,27,95492.44750004458,3864.0125,3.0,6.0,7.0,5.0,30.0,9.0,13.65,11.0,859.42,0.4152154839850577,155.26013657218263,179.7634698732047,311.3776435546126,0.5,0.5138888888888888,0.6428571428571428,125.5,0.007469524635914183,0.013857877166664366,0.4406779661016949,0.7631578947368419,0.013393688256443406,0.9799094675214894,0.29040404040404044,0.45468041373211476,0.25160600395759614,0.2727272727272727,0.18181818181818182,0.0916197518769205,Medium,2
CUS_0x81de,37,86418.72,7085.56,1.0,3.0,6.0,3.0,4.25,11.0,1.25,2.5,487.21,0.3365918435491395,187.87941999363449,344.92386994200234,430.7527100643633,1.0,0.525,0.9523809523809526,349.5,0.007901792866908407,0.008586988318843322,0.17231638418079095,0.4999999999999999,0.008838606027240313,0.9867420909243749,0.8560606060606062,0.4077758244809271,0.49472838329946545,0.09090909090909091,0.15151515151515152,0.8177538287370656,Very_High,3
CUS_0x81e4,24,17709.31,1732.7758333333334,9.0,8.0,20.0,2.0,33.25,18.75,14.09,11.0,1551.3,0.30983768686034585,18.090162793994637,81.009703430676,341.6777171086627,0.5,0.4583333333333333,0.23809523809523814,217.5,0.007515392954014054,0.13707939386902743,0.5875706214689266,0.8421052631578946,0.0034799967457907655,0.9947800046288526,0.5227272727272728,0.05259801539137543,0.09076673980251718,0.8181818181818182,0.5757575757575758,-0.40185401956815126,Low,1
CUS_0x81e9,37,51045.9,4037.825,10.0,5.0,22.0,9.0,43.25,22.25,15.67,11.0,2878.45,0.3483566617686953,205.41513152404696,126.02900426347276,324.8383642124803,0.0,0.65,0.0,35.5,0.004401776037505521,0.08815246607187587,0.7401129943502824,0.4999999999999999,0.016957572577082483,0.9745636410459069,0.06313131313131314,0.22492400390905673,0.2647232119327567,0.9090909090909092,0.6363636363636365,-0.7624422988725004,Very_Low,4
CUS_0x81ee,23,7664.42,530.0508333333332,6.0,6.0,32.0,6.0,18.0,19.0,21.39,12.0,4332.94,0.43849923918310707,22.15628270071634,21.994955314072158,254.53787697635266,0.125,0.5388888888888889,1.0,131.5,0.006462352400520402,0.886042346402461,0.4180790960451977,0.8684210526315789,0.013933432585186669,0.9790998502144383,0.3055555555555556,0.0006732204797971347,0.0,0.5454545454545454,0.9393939393939394,-0.8154156935640288,Very_Low,4
CUS_0x81f4,39,29485.2,2242.1,8.0,8.0,20.0,7.0,25.0,22.0,13.58,9.0,4142.25,0.41741182770037066,493.0605572815902,129.30073057189276,213.99519305265363,0.0,0.35833333333333334,0.09523809523809534,32.5,0.009703051672193434,0.21999369327330964,0.5310734463276836,0.4473684210526315,0.07330338478237368,0.8900449226357273,0.05555555555555555,0.11347082466567368,0.1292041998295119,0.7272727272727273,0.5757575757575758,-0.7192172701081254,Very_Low,4
CUS_0x81f5,14,35626.75,2744.000342502129,4.0,7.0,13.0,3.0,11.0,9.0,9.59,9.0,1200.59,0.625107510562994,258.22820740329945,72.14732499203656,393.1710321284363,0.5,0.6111111111111112,0.7142857142857144,218.75,0.00341608410935998,0.0525798999151565,0.22598870056497175,0.9999999999999999,0.031368825932643826,0.9529467609533939,0.5258838383838385,0.1452181831921686,0.16708140184550474,0.36363636363636365,0.36363636363636365,0.028028014515820834,Medium,2
CUS_0x8201,51,68948.32,5671.693333333334,4.0,2.0,4.0,1.0,12.5,7.75,5.79,6.0,287.63,0.3334048496268145,57.21828801735872,2697.449166696768,553.564220875809,0.875,0.3972222222222223,0.04761904761904767,205.5,0.09344368625307414,0.006288510461571006,0.2288135593220339,0.13157894736842102,0.0033627986472746715,0.9949558019770304,0.49242424242424254,0.31746652920509655,0.38802729381617895,0.36363636363636365,0.09090909090909091,0.5294041877244843,High,0
CUS_0x8208,36,94454.1,8102.175,1.0,4.0,5.0,3.0,9.0,5.75,1.13,6.0,1342.61,0.24770912099579445,9568.880171046276,381.3009275015504,563.8346745801249,1.0,0.6527777777777778,0.23809523809523814,366.5,0.007577537339388838,0.02203293214589398,0.16666666666666666,0.5263157894736842,0.39367536782264223,0.409486948219182,0.8989898989898991,0.44931291035609333,0.5714498526165046,0.09090909090909091,0.12121212121212122,0.8137790327754209,Very_High,3
CUS_0x820c,21,18642.75,1706.5625,9.0,6.0,23.0,9.0,20.25,18.0,29.69,16.0,3856.66,0.1645637293423956,75.66762658445816,98.1781558593375,269.31046755620434,0.0,0.31388888888888894,0.48809523809523836,68.5,0.009675059767023583,0.32406993248862836,0.4322033898305085,0.9210526315789472,0.014779735392075971,0.9778303966543775,0.14646464646464646,0.057423223090241574,0.08878848308878518,0.8181818181818182,0.6666666666666667,-0.8568173000340432,Very_Low,4
CUS_0x8225,33,26992.21,2181.350833333333,8.0,4.0,3.0,3.0,20.75,10.75,10.11,4.5,865.86,0.6855133671609812,45.00031949527968,5055.7943056816375,299.698579926118,0.875,0.09166666666666666,1.0,308.5,0.46255348201265284,0.050038634354442474,0.3559322033898305,0.6052631578947368,0.006876521769140777,0.9896852171529813,0.7525252525252526,0.10058387473724084,0.12461960750453893,0.7272727272727273,0.06060606060606061,0.24169635283732935,High,0
CUS_0x8237,45,84504.51,7135.0425,6.0,3.0,10.0,1.0,12.5,17.0,1.54,1.0,1273.32,0.6047088501273994,2231.867204590336,394.2974077040559,547.3839028421631,1.0,0.5750000000000001,0.0,220.25,0.009220684138180002,0.0233712410074104,0.3333333333333333,0.2894736842105263,0.10426787713726687,0.843598184254631,0.5296717171717172,0.39788074731555323,0.49846270760658296,0.5454545454545454,0.2727272727272727,0.4761484296340162,High,0
CUS_0x8247,16,9670.15,733.8458333333333,8.0,6.0,19.0,5.0,54.0,20.5,4.5600000000000005,11.0,3566.81,0.4370045297591503,35.31974339313966,63.030993236975476,257.5338467032182,0.125,0.09166666666666666,0.5238095238095237,59.25,0.015357876751426747,0.578005759562915,0.8418079096045198,0.9999999999999999,0.01604321677237386,0.9759351741955066,0.12310606060606061,0.011041389658155473,0.015379914559067114,0.7272727272727273,0.5454545454545455,-0.947650836645921,Very_Low,4
CUS_0x825b,31,27592.7,2357.391666666667,8.0,7.0,12.0,4.0,23.0,19.25,3.95,4.0,1310.17,0.4220480374959801,13879.215121819814,61.844255051765714,367.27474918848304,0.5,0.6722222222222222,0.3333333333333335,358.5,0.0034043491907251753,0.0741886580887677,0.4774011299435028,0.6578947368421052,1.0,0.0,0.8787878787878789,0.10368797245224357,0.13790498239388188,0.7272727272727273,0.33333333333333337,-0.12878727360817918,Medium,2
CUS_0x825e,35,19213.81,1812.1508333333331,9.0,8.0,28.0,3.0,58.0,14.25,15.02,12.0,1576.95,0.46013742024349624,31.706981294581414,145.1953253076272,276.8127767311247,0.125,0.34444444444444444,0.4761904761904763,220.25,0.014202114578830107,0.12841885692149596,0.8163841807909604,0.5526315789473685,0.0058322925247823905,0.9912515609728763,0.5296717171717172,0.060375189053254216,0.09675697861174187,0.8181818181818182,0.8181818181818182,-0.7202843641197085,Very_Low,4
CUS_0x8264,43,46407.58,3832.2983333333336,5.0,4.0,17.0,2.0,12.25,18.0,14.6,9.0,952.39,0.3369763367561853,75.30936407917284,2651.6465343586246,399.3923095590401,0.5,0.586111111111111,0.22023809523809534,246.5,0.13678824885636442,0.031922050886128636,0.3418079096045198,0.3421052631578948,0.0065504089634220025,0.9901743864603231,0.595959595959596,0.20094725406567648,0.2492126126886968,0.4545454545454546,0.48484848484848486,0.05923282895648338,Medium,2
CUS_0x8266,43,68266.3,5417.858333333334,7.0,4.0,10.0,3.0,25.0,9.0,8.32,2.0,1145.17,0.6613524647426277,124.05338967256895,214.78479368845143,457.9476499723129,1.0,0.4527777777777779,0.4047619047619049,365.25,0.0060912503112243626,0.02604732800937837,0.384180790960452,0.3421052631578948,0.007632375625034604,0.9885514365060277,0.8958333333333335,0.3139409805305372,0.3688709817766256,0.6363636363636364,0.2727272727272727,0.5046281343763723,High,0
CUS_0x826e,25,41294.92,3215.2433333333333,7.0,8.0,23.0,7.0,51.0,11.5,15.02,16.0,1614.96,0.19742659916024996,154.74382866441402,146.73069241193204,282.1078013249663,0.5,0.363888888888889,0.6428571428571428,168.25,0.007291889423854342,0.061059564229584945,0.7062146892655368,0.8157894736842105,0.016042728608025088,0.9759359069678626,0.3983585858585859,0.17451851050027856,0.202644967858131,0.6363636363636364,0.6666666666666667,-0.4076741043497427,Low,1
CUS_0x8275,39,40925.46,3152.455,5.0,5.0,31.0,2.0,28.5,10.0,15.37,16.0,1490.42,0.5853222145175911,63.99511936370772,94.46812792296298,416.7822527133293,0.5,0.6138888888888888,0.34523809523809534,200.5,0.004152199702014481,0.05684227550653488,0.4350282485875706,0.4473684210526315,0.006766696573877358,0.9898499550164918,0.4797979797979799,0.17260867030013383,0.1979064845686838,0.4545454545454546,0.9090909090909092,-0.20657232691860744,Low,1
CUS_0x82a1,20,16684.91,1138.4091666666666,8.0,8.0,27.0,7.0,57.0,23.5,6.22,11.0,2588.85,0.5308322360352025,63.77127116326324,5015.168649935656,257.6658584099068,0.25,0.6722222222222223,0.9523809523809526,71.5,0.8808634146645494,0.24300096385850248,0.9096045197740112,0.9473684210526315,0.018672627550359488,0.9719910582705176,0.15404040404040406,0.04730261047331054,0.04591132848187214,0.7272727272727273,0.787878787878788,-0.8608728493373557,Very_Low,4
CUS_0x82a5,21,34365.96,2713.787494854491,8.0,9.0,26.0,2.0,15.0,20.25,7.57,9.0,2011.12,0.5747576315485228,332.2458165521782,77.25991510702127,355.8682820122257,0.5,0.4444444444444445,0.7142857142857144,89.5,0.003852220690461132,0.09149372005575107,0.3983050847457627,0.9210526315789472,0.040809608595576974,0.9387855869564519,0.1994949494949495,0.13870081344729646,0.16480131148309748,0.7272727272727273,0.7575757575757576,-0.45540828855841814,Low,1
CUS_0x82a6,28,61989.72,5191.81,4.0,3.0,26.0,6.0,20.0,18.5,13.68,14.0,1881.13,0.4804510149089607,12754.82213982902,168.7499265609104,330.6682203337282,0.5,0.7555555555555555,0.6428571428571428,234.5,0.004660454219180062,0.04732282661642846,0.4350282485875706,0.7368421052631579,0.8189065815436427,0.0,0.5656565656565657,0.28149561485245467,0.35181166210300163,0.36363636363636365,0.7575757575757576,-0.1680661285024998,Low,1
CUS_0x82a7,45,9766.965,800.91375,8.0,10.0,20.0,6.0,35.5,23.25,3.3600000000000003,8.0,2223.4,0.4163772018039811,25.351707099797988,57.3882225562434,277.35144534395863,0.125,0.3111111111111111,0.6428571428571428,102.25,0.012505024143303251,0.35663675314188836,0.6638418079096046,0.2894736842105263,0.010551159875473276,0.9841732595982114,0.2316919191919192,0.011541852980239083,0.02044136762704213,0.7272727272727273,0.5757575757575758,-0.6696794865929111,Low,1
CUS_0x82b,35,16784.74,1133.7283333333337,7.0,10.0,23.0,5.0,47.5,16.75,28.07,14.0,4174.75,0.37580365702170737,58.5658081096479,66.54588699837768,263.2611382253077,0.125,0.3027777777777778,0.8809523809523809,42.25,0.00990883739160734,0.3896816415905213,0.7259887005649718,0.5526315789473685,0.01721923625383217,0.9741711452135744,0.08017676767676768,0.04781865915836561,0.04555807733865522,0.6363636363636364,0.6666666666666667,-0.7918085545156492,Very_Low,4
CUS_0x82dd,20,16397.44,1113.4533333333334,2.0,1.0,1.0,1.0,15.0,6.0,1.51,197.5,804.67,0.5211394755311674,6.898288998100544,65.52279758080607,313.9242467544267,0.75,0.3500000000000001,0.0,392.5,0.00993888650687632,0.07668202169729652,0.23728813559322035,0.9473684210526315,0.0020651333963719906,0.9969022994925587,0.9646464646464648,0.045816599099046465,0.04402797224439339,0.18181818181818182,0.0,0.43784407645259904,High,0
CUS_0x82e5,23,15116.91,1005.7425,5.0,2.0,10.0,6.0,7.0,15.25,12.34,9.0,391.93,0.5142336712228559,75.32554728942284,61.32860113923973,241.42010157133743,0.5,0.2888888888888889,0.08333333333333348,196.5,0.01036606887760251,0.04039459649432173,0.2514124293785311,0.8684210526315789,0.024965153345091605,0.9625522695201413,0.4696969696969698,0.03919718787322683,0.03589929679233329,0.4545454545454546,0.2727272727272727,-0.07675166747509256,Medium,2
CUS_0x82fa,17,35603.8,2869.9833333333336,6.0,6.0,30.0,7.0,50.25,17.0,20.62,12.0,4041.44,0.4993417082985685,124.6444928564958,105.5514405142459,319.3023999625917,0.0,0.4333333333333334,0.0,23.5,0.0055169612413433645,0.1777050376990318,0.7598870056497176,0.9999999999999999,0.014476796359219904,0.9782848053224478,0.03282828282828283,0.14509954833969926,0.17658903272398388,0.5454545454545454,0.8787878787878789,-0.9162786471436565,Very_Low,4
CUS_0x82fc,18,20736.07,1618.0058333333334,10.0,6.0,17.0,9.0,44.25,18.75,18.31,7.5,3072.15,0.3010480631605681,81.96774253795871,110.93846707950452,256.3943737158701,0.0,0.21944444444444444,0.23809523809523814,167.5,0.011886180020303113,0.232016931185811,0.711864406779661,0.9999999999999999,0.016886577456158527,0.9746701335421033,0.3964646464646465,0.06824416903233801,0.08210532615672542,0.9090909090909092,0.48484848484848486,-0.8197329534556212,Very_Low,4
CUS_0x8304,36,29216.96,2411.7466666666664,8.0,9.0,22.0,7.0,56.25,22.0,23.37,17.0,4010.91,0.5781773009087761,92.14302802812573,163.63554142453805,257.8960972140029,0.0,0.36388888888888893,0.9523809523809526,90.5,0.011742805776872305,0.2149682372770274,0.884180790960452,0.5263157894736842,0.012735310506620346,0.9808970340683403,0.20202020202020204,0.11208421844230221,0.14200702246286337,0.7272727272727273,0.6363636363636365,-0.791664602001255,Very_Low,4
CUS_0x832f,54,17329.075,1167.0895833333334,0.0,4.0,5.0,3.0,0.75,8.0,9.95,4.0,126.19,0.3587432888561186,24.096394131556377,107.80158441833916,272.3109797834378,1.0,0.11666666666666668,0.09523809523809534,319.5,0.01665558526544363,0.01116466573242,0.09887005649717515,0.052631578947368474,0.006882189238089708,0.9896767157503573,0.7803030303030304,0.05063247625722822,0.04807576999344887,0.0,0.12121212121212122,0.6926850536844996,Very_High,3
CUS_0x8336,41,26738.26,2058.188333333333,7.0,6.0,20.0,6.0,8.75,11.5,18.35,11.0,828.93,0.40628775154880037,86.26335628826408,127.44115295493958,262.1143240901296,0.5,0.3055555555555556,0.39880952380952395,82.5,0.010554549263221177,0.04835095975441284,0.2288135593220339,0.39473684210526316,0.01397075846579505,0.9790438620938975,0.18181818181818182,0.09927113744815202,0.11532483223094978,0.6363636363636364,0.5757575757575758,-0.24576055189095303,Low,1
CUS_0x8382,32,54378.51,4369.5425,6.0,10.0,15.0,5.0,44.5,24.75,1.61,10.0,1482.64,0.6060688096524676,153.5068612090645,208.85942223366573,329.58796655726974,0.125,0.525,0.7142857142857144,205.5,0.0077252846047891266,0.04249315577213535,0.7824858757062146,0.6315789473684209,0.011710368699845458,0.9824344468714485,0.49242424242424254,0.24215118019175122,0.28975712742502757,0.5454545454545454,0.4242424242424243,-0.343011564764205,Low,1
CUS_0x8388,29,60177.04,5093.753333333333,7.0,6.0,11.0,3.0,10.75,19.25,17.55,94.75,765.97,0.31382845784045443,142.75070762898002,191.73950272174073,437.38512298261264,0.5,0.3972222222222223,0.16666666666666674,256.5,0.0056901549097326445,0.01970356864487671,0.3389830508474576,0.7105263157894736,0.009341553484526494,0.9859876697108249,0.6212121212121213,0.2721253741389855,0.3444115632032235,0.6363636363636364,0.3030303030303031,0.035319257208798985,Medium,2
CUS_0x8395,25,14839.245,1147.60375,3.0,2.0,10.0,2.0,12.5,8.0,6.8100000000000005,6.0,1408.61,0.2501172406151335,13.418114135464675,136.2546062126408,288.6927742991515,1.0,0.32222222222222224,0.7142857142857144,364.5,0.021937708362935536,0.1485656833229048,0.23163841807909605,0.8157894736842105,0.0038974294985739876,0.9941538553525189,0.893939393939394,0.03776186123658638,0.04660522139422471,0.2727272727272727,0.2727272727272727,0.3952017486337311,High,0
CUS_0x839b,49,73119.46,5572.248968971794,4.0,3.0,5.0,4.0,4.25,3.5,1.1,3.0,1194.38,0.35864793637615366,848.6793880967379,151.2425186202609,536.0462909778739,0.75,0.6944444444444444,0.7559523809523809,314.25,0.003586267291881446,0.025356891539713367,0.08757062146892655,0.1842105263157895,0.05076821421477354,0.9238476786216288,0.7670454545454546,0.3390282973327198,0.38052246873577367,0.36363636363636365,0.12121212121212122,0.6272078699251673,High,0
CUS_0x83a1,55,134328.90000000002,11330.075000000004,2.0,4.0,8.0,0.0,9.0,7.0,1.5099999999999998,3.0,579.41,0.4278719569248053,0.0,677.9686475672336,722.5388524327668,0.875,0.4583333333333333,0.9523809523809526,223.5,0.010137553202021376,0.006510648288828896,0.1807909604519774,0.02631578947368418,0.0,0.9999999999921522,0.537878787878788,0.6554367018700077,0.815051639732051,0.18181818181818182,0.21212121212121213,0.795479877213569,Very_High,3
CUS_0x83c5,31,62859.18000000001,5414.265,9.0,9.0,29.0,7.0,43.75,25.75,4.89,12.0,1634.56,0.6258358920356102,242.3135314264052,306.5199800086783,257.5929885649165,0.0,0.3361111111111111,0.7142857142857144,234.25,0.009491446506148547,0.04051519671950069,0.7853107344632768,0.6578947368421052,0.014918216438836451,0.9776226752848672,0.5650252525252526,0.2859900923612996,0.3685998016218184,0.8181818181818182,0.8484848484848485,-0.6539885122888018,Low,1
CUS_0x83cc,35,125047.24,10682.603333333334,2.0,5.0,9.0,0.0,12.0,4.25,7.58,3.0,1223.02,0.6750289300970451,0.0,502.8421770170766,830.4181563162568,1.0,0.5194444444444444,0.5773809523809526,332.5,0.007579455928228327,0.015081639915402177,0.18361581920903955,0.5526315789473685,0.0,0.9999999999894775,0.8131313131313133,0.6074572524246677,0.7661885228118608,0.18181818181818182,0.2424242424242424,0.8486126698927763,Very_High,3
CUS_0x83e,15,16295.73,1282.9775,10.0,10.0,27.0,4.0,58.0,11.75,17.05,10.0,2216.62,0.47783841165232444,41.27243974593159,78.26505714599116,283.7602531080773,0.5,0.18333333333333335,0.23809523809523814,74.5,0.010370926000373794,0.21299977239585874,0.788135593220339,0.9999999999999999,0.010723087431063632,0.9839153684993851,0.16161616161616163,0.04529083217771068,0.056821550099740104,0.9090909090909092,0.787878787878788,-0.7930082684409026,Very_Low,4
CUS_0x83e8,26,30377.05,2539.0719510805748,6.0,5.0,10.0,1.0,28.5,15.0,7.34,5.0,1435.2,0.593585134755052,275.6667510544682,150.61317556994823,379.7032184848169,0.5,0.5555555555555555,0.7142857142857144,360.5,0.010033407191580669,0.07381821300568249,0.4915254237288136,0.7894736842105262,0.036189961825563915,0.9457150570990448,0.883838383838384,0.11808104223320215,0.15161595298370456,0.5454545454545454,0.2727272727272727,0.05743308742781172,Medium,2
CUS_0x83ea,34,14461.52,1010.1266666666668,10.0,8.0,33.0,6.0,52.0,17.0,18.75,11.0,2566.1,0.6392064299035709,1088.1162891203835,44.45199702228573,284.738950817203,0.125,0.3111111111111111,0.29166666666666674,106.5,0.006965367084005637,0.27793361248834664,0.7796610169491526,0.5789473684210525,0.35906925469517864,0.4613961174789851,0.24242424242424246,0.03580929698172884,0.036230159221470645,0.9090909090909092,0.9696969696969697,-1.0034530986408507,Very_Low,4
CUS_0x83ef,19,76079.16,6462.93,0.0,5.0,3.0,4.0,15.0,0.5,10.18,4.0,731.36,0.47011152133071543,136.93892377821143,268.85782680940713,495.49624941238153,1.0,0.6722222222222223,0.23809523809523814,305.5,0.006483201921361192,0.014819327443232121,0.1751412429378531,0.9736842105263156,0.007062788536934128,0.9894058171531326,0.744949494949495,0.35432779941783943,0.4477400067352123,0.0,0.06060606060606061,0.7600950959914948,Very_High,3
CUS_0x8425,21,29908.4,2536.366666666667,1.0,4.0,5.0,4.0,0.0,7.75,11.96,8.0,1179.99,0.39954656293697344,54.914716493342254,2618.9338044956994,318.70905530217635,0.75,0.3111111111111111,0.4761904761904763,238.5,0.2050409563671979,0.061601229049790124,0.08757062146892655,0.9210526315789472,0.007216979205384515,0.9891745310306805,0.5757575757575758,0.11565846168375749,0.15141179172781566,0.09090909090909091,0.12121212121212122,0.36188763784655165,High,0
CUS_0x842e,25,15881.58,1169.465,8.0,6.0,34.0,7.0,36.0,20.25,23.27,15.0,3614.38,0.39493067444904084,10044.613587584954,68.49251650248664,253.80253338424149,0.125,0.30000000000000004,0.0,80.25,0.009882967875408884,0.35653990799532614,0.635593220338983,0.8157894736842105,1.0,0.0,0.17613636363636365,0.04314997709491433,0.04825503693020157,0.7272727272727273,1.0,-1.0686899592127428,Very_Low,4
CUS_0x8430,34,57744.68,4824.056666666666,4.0,6.0,9.0,4.0,9.25,11.25,3.29,6.0,674.36,0.5198457780718444,189.7556355746508,2691.525634005433,332.4815131671754,0.875,0.5611111111111111,0.3333333333333335,283.5,0.10994212263898824,0.01805696441674467,0.23163841807909605,0.5789473684210525,0.013111761092864133,0.9803323582926255,0.6893939393939394,0.2595518373306056,0.32405820963616583,0.36363636363636365,0.2424242424242424,0.458766651562265,High,0
CUS_0x8432,24,14886.29,1379.5241666666668,6.0,7.0,20.0,2.0,53.0,24.75,9.42,14.0,2489.24,0.33011180263976003,17.63513531091223,127.09079670109364,273.2264846546608,0.125,0.18888888888888894,0.8809523809523809,163.5,0.016607230141036548,0.26190132180345316,0.8785310734463276,0.8421052631578946,0.004261163794552042,0.9936082539817788,0.3863636363636364,0.03800504976096197,0.0641076929604387,0.5454545454545454,0.5757575757575758,-0.7078290431287867,Very_Low,4
CUS_0x8433,18,33890.2,2194.187321103021,8.0,4.0,12.0,2.0,5.0,18.25,10.12,7.0,1289.03,0.19512146798145236,394.9849696990743,185.32553118023418,344.5982339433605,0.5,0.24444444444444446,0.8809523809523809,338.5,0.015071489124930709,0.0593781949268078,0.2627118644067797,0.9999999999999999,0.060004747653070414,0.9099928783255364,0.8282828282828284,0.13624147935532205,0.12558834611508538,0.7272727272727273,0.33333333333333337,-0.08124286898655567,Medium,2
CUS_0x8442,48,28199.86,2090.988333333333,3.0,3.0,3.0,4.0,2.0,9.0,3.07,4.0,500.84,0.14971435585445603,85.02935949376669,2594.3111564173955,256.05766034703004,1.0,0.24722222222222223,0.9523809523809526,205.5,0.2467495014506225,0.027592071474381575,0.12429378531073446,0.21052631578947367,0.013554891419464645,0.9796676626672265,0.49242424242424254,0.10682654922894436,0.1178001687089664,0.2727272727272727,0.06060606060606061,0.513048874642109,High,0
CUS_0x8447,32,17004.86,1231.0716666666667,10.0,10.0,18.0,2.0,23.5,16.0,4.49,12.0,1261.59,0.2482094161726074,25.022768764738228,82.81990804117451,300.26448986075394,0.125,0.09444444444444446,0.3333333333333335,158.5,0.011627643545724587,0.11605907861762536,0.4463276836158192,0.6315789473684209,0.0067753349708620314,0.9898369971734705,0.3737373737373738,0.048956519887147776,0.05290434270120803,0.9090909090909092,0.5151515151515151,-0.6312177503885482,Low,1
CUS_0x8464,46,36403.98,3012.6650000000004,6.0,5.0,17.0,6.0,20.0,10.25,16.89,7.5,524.79,0.2700653399447124,18492.889121585147,116.50270351759758,314.0783010355399,0.5,0.5527777777777778,0.8809523809523809,193.5,0.005896314491599384,0.022348540566192315,0.3418079096045198,0.26315789473684215,1.0,0.0,0.4621212121212122,0.14923589850305066,0.18735687218264888,0.5454545454545454,0.48484848484848486,-0.15284466488173595,Low,1
CUS_0x8466,27,60485.13,5179.4275,9.0,7.0,15.0,8.0,18.75,21.5,3.4000000000000004,463.25,1746.37,0.4931399389158029,297.16487268665674,2747.626213830282,314.4673761994147,0.0,0.5916666666666666,0.9523809523809526,179.5,0.10444198850656222,0.04501335292350294,0.4548022598870056,0.7631578947368419,0.019124692360901703,0.9713129613973533,0.42676767676767685,0.27371797595586034,0.3508771848487625,0.8181818181818182,0.4242424242424243,-0.42107197760427667,Low,1
CUS_0x846a,52,111295.16,9209.596666666666,3.0,4.0,18.0,1.0,29.0,14.0,5.23,32.75,460.37,0.555046425096035,60.23126050311493,466.53566449891713,656.6927416646345,0.5,0.5166666666666667,0.29166666666666674,292.5,0.00829807043380144,0.00623333055028127,0.4858757062146893,0.10526315789473684,0.0021800180354107027,0.9967299729287566,0.7121212121212122,0.5363689743442092,0.6550242809105894,0.2727272727272727,0.5151515151515151,0.332917887466242,High,0
